74,41,0,79,0,38,-23,38,41,2,1
75,51,0,79,0,52,2,27,27,0,1
76,55,-1,79,-4,20,-12,24,59,34,4
77,41,0,77,0,42,5,37,36,0,1
78,46,-3,80,0,46,0,34,34,0,1
79,56,0,79,0,-2,-24,24,82,58,4
80,44,0,82,-1,44,0,38,38,0,1
81,45,0,83,0,46,31,37,36,0,1
82,37,0,77,-1,36,4,40,41,0,1
83,37,0,75,-1,36,0,38,39,0,1
84,37,1,77,-2,34,0,40,43,2,1
85,51,0,79,0,50,-6,28,30,2,1
86,46,-4,76,-1,46,0,29,29,0,1
87,49,0,77,5,50,5,28,28,0,1
88,45,0,108,0,44,-3,62,64,2,1
89,42,0,79,-2,42,0,36,37,2,1
90,37,0,78,0,20,-10,41,57,16,1
91,37,0,76,-3,36,-10,39,40,2,1
92,53,5,84,0,52,-5,31,32,2,1
93,38,4,76,0,38,4,38,37,0,1
94,40,0,80,0,38,-2,40,41,2,1
95,47,2,95,3,46,0,48,49,0,1
96,45,0,79,5,44,0,34,35,2,1
97,41,-1,86,0,42,0,45,45,0,1
98,55,0,95,0,36,13,40,59,20,4
99,56,0,95,0,56,15,40,39,0,1
100,51,-3,83,0,50,-14,32,33,2,1
101,37,0,75,0,34,10,38,41,2,1
102,37,0,75,0,28,16,38,46,8,1
103,81,-2,84,0,-18,-30,4,103,98,5
104,43,0,95,-4,42,-4,52,54,2,1
105,41,0,84,2,42,25,43,43,0,1
106,49,0,87,-7,46,-25,38,41,2,1
107,49,0,83,0,46,-14,34,37,2,1
108,37,-3,77,0,20,0,40,56,16,1
109,81,0,84,0,-12,29,4,97,94,5
110,55,1,84,0,54,-1,29,30,2,1
111,55,0,96,0,46,23,41,50,8,4
112,42,0,81,-2,42,-4,39,39,0,1
113,79,0,83,0,-40,3,4,125,120,5
114,59,-5,84,0,60,6,25,24,0,1
115,56,-3,87,0,56,0,31,30,0,1
116,55,0,82,1,-10,0,26,92,66,4
117,56,0,92,0,-2,-4,36,95,58,4
118,46,0,80,0,46,0,34,34,0,1
119,56,0,78,0,8,-19,22,70,48,4
120,37,0,83,0,34,7,47,50,2,1
121,37,0,77,0,2,17,40,74,34,1
122,53,-1,87,-5,52,-10,34,35,2,1
123,37,-1,79,-4,36,-6,42,43,2,1
124,44,-1,82,-4,44,0,38,38,0,1
125,48,-3,95,0,46,-4,47,49,2,1
126,42,5,79,5,42,0,37,38,0,1
127,37,0,106,-1,34,0,68,72,4,1
128,37,0,81,5,36,-3,43,44,2,1
129,44,-4,82,-3,44,0,38,38,0,1
130,45,0,83,0,46,19,38,37,0,1
131,55,2,83,-2,54,0,28,29,0,1
132,55,0,77,0,-14,-4,21,92,70,4
133,41,3,78,0,38,-1,37,39,2,1
134,37,0,78,-5,8,0,41,70,30,1
135,57,3,91,0,56,0,34,34,0,1
136,37,0,76,0,38,14,38,37,0,1
137,37,0,77,0,8,-8,41,70,28,1
138,37,0,76,-5,28,6,39,47,8,1
139,49,4,84,0,50,2,35,35,0,1
140,37,0,77,5,-12,-10,41,90,50,1
141,50,-4,85,0,50,0,35,36,2,1
142,51,-2,87,0,52,5,36,35,0,1
143,37,0,93,0,12,7,56,81,24,1
144,56,0,82,1,54,-12,26,28,2,1
145,43,0,81,3,42,-4,38,40,2,1
146,55,-2,108,0,54,-3,52,53,2,1
147,37,0,81,-1,36,-18,43,44,2,1
148,45,-1,78,-3,44,-5,33,34,2,1
149,41,0,77,7,38,0,36,38,2,1
150,48,1,87,0,46,0,39,41,2,1
151,43,0,81,0,44,15,37,37,0,1
152,56,0,96,0,52,-3,40,44,4,4
153,37,0,92,0,24,3,55,69,14,1
154,46,1,83,0,44,-9,37,39,2,1
155,49,-2,77,3,46,-30,28,30,2,1
156,45,0,83,0,44,2,38,39,0,1
157,56,0,81,0,-20,-4,25,102,76,4
158,48,-3,109,-6,46,0,61,62,2,1
159,37,0,83,0,34,5,46,49,4,1
160,50,-4,83,0,50,0,33,34,2,1
161,47,-2,75,0,46,0,28,28,0,1
162,48,1,81,-1,46,0,33,34,2,1
163,55,0,82,0,-42,-9,26,126,100,4
164,50,3,107,0,50,0,57,58,0,1
165,38,0,102,-4,34,0,65,69,4,1
166,37,0,106,17,28,0,69,77,8,1
167,37,0,77,0,-6,-19,41,85,44,1
168,37,0,79,0,26,-22,42,53,12,1
169,43,0,84,0,44,13,41,41,0,1
170,36,-1,81,0,36,0,45,45,0,1
171,45,1,80,0,46,31,35,34,0,1
172,55,0,78,0,0,-3,23,78,56,4
173,58,5,88,0,56,0,30,31,2,1
174,48,0,88,-4,46,0,40,41,2,1
175,105,-1,106,2,70,0,2,36,34,5
176,54,-1,86,-1,54,-2,32,32,0,1
177,56,4,96,0,52,10,40,44,4,4
178,79,2,83,0,-42,-19,4,126,122,5
179,37,0,97,0,24,-30,60,73,14,1
180,46,-3,109,2,46,0,63,63,0,1
181,37,0,78,0,16,-11,42,63,22,1
182,37,0,78,0,12,-10,41,65,24,1
183,56,0,78,5,-22,0,22,101,80,4
184,55,0,83,5,-24,0,27,108,82,4
185,54,2,80,0,54,0,26,26,0,1
186,55,0,77,-2,28,0,21,48,28,4
187,37,0,104,-9,28,0,67,75,8,1
188,55,-1,79,0,16,0,23,63,40,4
189,43,-3,86,0,42,-16,42,44,2,1
190,41,-1,89,0,38,-14,48,50,2,1
191,39,0,107,-2,38,0,68,68,0,1
192,46,0,107,0,46,4,61,60,0,1
193,37,4,76,0,34,-10,39,43,4,1
194,44,1,76,0,44,8,32,32,0,1
195,53,0,79,0,54,14,26,24,0,1
196,44,0,81,-1,44,5,37,37,0,1
197,56,3,99,0,38,0,43,60,18,4
198,56,0,93,-7,50,0,37,44,6,4
199,37,0,75,-2,34,0,38,41,2,1
200,52,4,84,-1,52,-2,31,32,0,1
201,80,0,85,6,-40,10,5,126,122,5
202,37,0,76,0,36,4,39,40,2,1
203,55,0,92,0,-4,22,36,97,60,4
204,44,2,75,0,44,11,31,31,0,1
205,43,-5,83,0,42,-9,39,41,2,1
206,41,-1,76,0,38,-24,35,37,2,1
207,45,0,86,0,44,-10,41,42,2,1
208,55,0,77,0,6,-11,22,72,50,4
209,67,-2,110,0,68,0,43,43,0,1
210,37,-67,106,0,36,31,69,69,0,1
211,56,0,108,0,54,-14,52,53,2,1
212,42,0,86,-3,42,0,44,44,0,1
213,56,0,84,0,54,-19,28,30,2,1
214,38,2,80,0,38,4,42,41,0,1
215,45,0,86,0,44,-3,41,42,2,1
216,44,0,83,-1,44,0,38,39,0,1
217,45,-2,83,0,44,-7,37,39,2,1
218,53,-1,88,0,54,4,35,34,0,1
219,51,0,83,0,52,19,31,31,0,1
220,41,0,81,0,38,-3,41,43,2,1
221,46,0,88,0,46,0,41,41,0,1
222,43,0,77,0,42,0,34,36,2,1
223,45,2,76,-3,44,-5,31,32,0,1
224,41,1,97,0,42,4,55,55,0,1
225,37,0,81,2,26,0,44,55,10,1
226,83,0,86,0,-4,0,3,92,88,5
227,56,0,81,4,-22,0,25,104,80,4
228,43,0,87,0,42,-6,44,46,2,1
229,56,4,98,-4,42,0,42,57,14,4
230,46,2,78,0,46,9,32,32,0,1
231,37,0,79,0,26,-4,42,53,12,1
232,43,-1,83,0,42,-6,39,41,2,1
233,37,0,83,1,24,0,46,59,14,1
234,55,0,95,-2,50,0,40,46,6,4
235,56,3,89,0,56,0,33,32,0,1
236,37,0,78,0,0,-11,42,78,36,1
237,48,1,87,-6,46,-4,39,41,2,1
238,37,0,90,0,30,9,53,59,6,1
239,55,0,96,0,46,9,41,50,8,4
240,51,-3,84,4,52,1,33,32,0,1
241,37,0,78,0,12,11,41,65,24,1
242,37,0,97,-6,34,0,59,63,4,1
243,45,-1,77,2,44,0,32,33,0,1
244,49,0,84,0,50,18,35,35,0,1
245,53,0,81,4,52,-22,28,29,2,1
246,37,2,90,0,28,0,53,62,8,1
247,37,0,77,1,36,0,41,41,0,1
248,70,57,82,0,-42,-4,12,126,114,2
249,61,-2,111,0,60,0,50,52,2,1
250,59,0,86,0,60,21,28,27,0,1
251,49,0,95,3,50,4,46,46,0,1
252,45,2,86,6,44,0,41,42,2,1
253,45,0,79,0,46,6,33,32,0,1
254,56,0,78,0,44,1,22,34,12,4
255,55,-3,96,0,54,-3,41,42,2,1
256,49,0,78,0,50,3,29,29,0,1
257,39,3,77,0,38,0,38,38,0,1
258,55,-1,79,-8,20,-13,23,58,34,4
259,56,0,86,0,56,15,31,30,0,1
260,37,0,81,0,18,-26,44,63,18,1
261,41,0,82,-2,38,-3,41,43,2,1
262,45,-3,88,0,44,0,44,44,0,1
263,37,0,83,0,8,24,46,75,30,1
264,43,0,77,0,42,-8,34,36,2,1
265,84,6,89,0,6,-6,5,84,78,5
266,37,0,79,-1,6,-23,43,74,32,1
267,37,0,81,0,38,7,43,42,0,1
268,43,0,77,0,42,-19,34,35,2,1
269,56,-1,98,4,50,23,42,49,6,4
270,50,1,78,-2,50,0,28,29,2,1
271,39,3,86,0,38,0,48,48,0,1
272,43,0,81,0,42,-10,37,39,2,1
273,37,0,79,0,36,9,42,43,2,1
274,58,-4,91,0,56,0,33,34,0,1
275,45,0,93,2,44,0,49,50,0,1
276,38,3,76,0,38,8,38,37,0,1
277,37,0,79,-3,36,-1,41,43,2,1
278,79,6,83,1,-40,13,4,124,120,5
279,36,-1,76,0,36,0,39,39,0,1
280,85,-3,88,0,2,-25,3,86,82,5
281,37,3,77,0,36,0,41,41,0,1
282,37,0,77,0,26,-19,41,52,10,1
283,45,0,79,0,46,14,34,33,0,1
284,54,4,77,0,28,0,23,48,26,4
285,43,-5,77,0,44,19,34,33,0,1
286,41,0,83,2,38,-1,42,44,2,1
287,43,0,77,10,42,-34,34,36,2,1
288,56,2,81,4,-4,0,25,86,62,4
289,55,0,82,0,-32,9,26,115,90,4
290,37,0,103,0,24,16,66,80,14,1
291,50,1,90,3,50,0,39,41,2,1
292,45,0,84,8,44,-8,39,41,2,1
293,48,0,89,4,46,-7,41,42,2,1
294,85,0,88,-3,6,0,3,83,80,5
295,47,-2,106,0,46,0,59,60,0,1
296,37,-6,78,0,10,0,42,68,26,1
297,37,-38,106,-104,30,-17,69,75,6,3
298,58,0,91,2,56,0,33,34,2,1
299,46,0,78,-7,46,5,32,32,0,1
300,55,0,95,-2,50,-10,40,46,6,4
301,56,0,82,0,56,10,26,25,0,1
302,55,0,92,0,46,-3,37,46,8,4
303,39,-2,86,0,38,0,46,47,0,1
304,51,2,81,-5,50,0,30,32,2,1
305,37,0,75,0,20,11,38,54,16,1
306,41,-2,80,0,38,-20,39,41,2,1
307,53,0,86,0,52,-10,33,34,2,1
308,46,2,88,0,46,3,42,41,0,1
309,37,0,78,0,6,-4,41,73,32,1
310,44,0,79,-2,44,0,35,35,0,1
311,38,-3,76,0,38,0,38,37,0,1
312,52,4,91,0,52,0,38,39,0,1
313,37,0,93,0,16,4,55,77,22,1
314,56,0,77,0,-22,23,21,100,80,4
315,44,4,82,-7,44,1,38,38,0,1
316,37,0,79,-4,24,0,42,55,14,1
317,46,0,87,-7,46,0,41,41,0,1
318,52,-3,86,0,52,-4,33,34,0,1
319,41,0,79,0,38,0,39,41,2,1
320,56,0,80,0,54,-15,24,26,2,1
321,82,1,86,0,-6,0,3,94,90,5
322,60,-5,111,0,60,0,50,51,2,1
323,44,1,88,0,44,4,44,44,0,1
324,46,1,87,0,46,7,41,41,0,1
325,52,-3,88,0,52,0,35,36,0,1
326,37,0,78,0,-2,-6,42,81,40,1
327,43,0,78,-7,42,0,35,37,2,1
328,37,0,84,0,18,-25,47,66,18,1
329,42,-4,85,0,42,0,43,44,2,1
330,43,0,79,3,42,0,37,38,2,1
331,78,-2,82,0,-40,0,4,123,120,5
332,48,0,88,0,46,0,39,41,2,1
333,55,0,90,0,54,0,36,36,0,1
334,78,0,82,-2,-40,0,4,123,120,5
335,39,1,77,2,38,0,38,38,0,1
336,43,1,77,0,42,0,34,35,2,1
337,107,-2,108,-2,70,-28,1,38,38,5
338,55,-1,81,-6,54,-8,26,27,0,1
339,41,0,106,0,38,-28,64,67,2,1
340,58,-4,85,0,56,0,28,28,0,1
341,37,0,76,0,34,13,39,42,4,1
342,42,-1,78,0,42,0,36,37,2,1
343,42,5,82,0,42,0,40,41,0,1
344,53,0,103,-1,52,-17,50,51,2,1
345,42,2,75,0,42,0,33,34,0,1
346,37,4,106,0,18,0,68,88,20,1
347,49,-1,81,0,50,5,33,32,0,1
348,46,0,77,5,46,0,31,30,0,1
349,56,4,95,0,44,26,40,51,12,4
350,41,1,107,0,38,-7,66,68,2,1
351,56,0,77,0,10,5,22,67,46,4
352,37,0,76,-2,26,1,39,50,12,1
353,44,-4,77,0,44,4,34,34,0,1
354,49,-2,83,0,50,0,34,34,0,1
355,56,0,78,0,12,19,22,65,42,4
356,52,2,81,0,52,0,29,29,0,1
357,37,0,77,0,2,-11,40,75,34,1
358,55,0,82,0,-24,-16,26,108,82,4
359,37,0,83,0,6,-5,47,78,32,1
360,55,0,95,0,46,27,40,49,8,4
361,46,4,77,0,44,-21,32,34,2,1
362,51,1,81,0,52,12,29,29,0,1
363,37,0,106,0,28,-9,69,78,8,1
364,54,3,83,-3,54,0,29,29,0,1
365,102,0,103,0,72,24,1,31,30,5
366,62,0,109,0,62,23,48,47,0,1
367,55,0,93,0,50,25,37,44,6,4
368,44,0,82,1,44,1,38,38,0,1
369,45,4,87,-1,44,0,42,43,2,1
370,45,0,81,0,44,-3,36,37,2,1
371,56,0,77,0,20,-28,22,57,36,4
372,37,-1,76,-3,20,-7,39,55,16,1
373,56,0,79,0,12,11,23,66,42,4
374,45,0,88,2,44,0,44,44,0,1
375,44,0,87,-5,44,0,43,43,0,1
376,37,-3,77,0,38,8,39,38,0,1
377,37,0,77,1,20,0,40,56,16,1
378,37,-15,78,0,10,0,42,68,26,1
379,56,1,80,0,56,1,24,23,0,1
380,47,-4,86,0,46,0,39,39,0,1
381,49,-4,107,-1,50,0,58,58,0,1
382,57,0,82,0,56,0,25,25,0,1
383,41,1,108,0,42,10,66,66,0,1
384,37,0,79,0,10,13,42,68,26,1
385,62,-2,108,0,60,0,45,48,2,1
386,43,0,86,0,44,21,43,42,0,1
387,55,0,87,-1,56,18,32,30,0,1
388,47,-1,86,-2,46,0,39,39,0,1
389,45,-4,81,1,44,-21,36,37,2,1
390,57,0,88,-1,56,0,31,31,0,1
391,37,0,76,0,30,-23,40,45,6,1
392,41,-1,100,0,42,0,59,59,0,1
393,49,-1,79,0,50,1,30,30,0,1
394,37,0,104,-2,16,-14,67,89,22,1
395,55,0,92,0,30,-7,37,61,24,4
396,107,-2,108,-1,70,-23,1,38,38,5
397,55,0,98,-3,50,18,42,49,6,4
398,56,3,85,0,56,23,29,28,0,1
399,44,2,83,0,44,9,39,39,0,1
400,49,-1,86,0,50,4,37,37,0,1
401,37,0,78,0,8,21,41,70,30,1
402,106,0,107,-5,70,0,1,37,36,5
403,37,0,78,0,12,-9,41,65,24,1
404,43,0,102,0,44,15,59,58,0,1
405,56,0,92,0,56,0,36,35,0,1
406,42,0,79,6,42,0,36,37,2,1
407,37,0,93,-7,12,0,55,80,24,1
408,66,0,109,0,68,4,43,42,0,1
409,39,0,79,-1,38,-2,41,41,0,1
410,37,0,79,3,8,0,42,71,30,1
411,84,1,87,0,-4,0,3,92,88,5
412,51,-4,86,0,52,17,35,34,0,1
413,52,-3,84,0,52,0,31,32,0,1
414,49,0,95,0,46,-6,47,49,2,1
415,37,0,95,0,18,22,58,77,20,1
416,50,-3,81,0,50,0,31,32,2,1
417,44,0,81,2,42,-12,37,39,2,1
418,37,0,76,0,20,-20,40,55,16,1
419,45,0,82,0,44,-11,37,38,2,1
420,37,0,78,0,2,-24,42,75,34,1
421,43,0,81,-7,42,0,38,40,2,1
422,41,-1,81,0,42,0,39,39,0,1
423,55,0,82,0,-38,-6,26,121,94,4
424,45,-1,88,0,44,0,44,44,0,1
425,37,0,106,0,34,-12,69,72,4,1
426,45,0,79,0,46,5,34,33,0,1
427,37,0,79,0,10,224,42,69,26,1
428,76,0,81,8,-40,9,5,122,116,5
429,44,-1,85,0,44,3,41,41,0,1
430,43,-1,76,0,44,19,32,32,0,1
431,56,-2,97,2,42,-16,41,56,14,4
432,56,2,88,0,54,-5,32,33,2,1
433,48,0,81,-4,46,0,32,34,2,1
434,55,1,77,0,54,0,23,23,0,1
435,37,2,97,0,34,-2,60,64,4,1
436,55,0,78,-1,0,-3,23,78,56,4
437,56,0,96,4,34,0,40,62,22,4
438,44,0,86,0,42,-19,42,44,2,1
439,55,-4,96,0,50,0,41,47,6,4
440,37,0,78,0,-2,4,42,81,40,1
441,49,1,95,-3,50,0,46,46,0,1
442,37,0,95,1,10,0,58,84,26,1
443,44,0,99,-1,42,-16,56,58,2,1
444,107,-4,108,0,70,0,1,38,36,5
445,37,0,77,0,26,-7,41,52,10,1
446,56,0,86,1,56,0,31,30,0,1
447,56,0,76,0,-12,-19,20,89,68,4
448,42,0,80,-7,42,0,38,39,0,1
449,37,0,76,0,36,3,39,39,0,1
450,80,1,84,0,-28,0,4,112,108,5
451,45,3,79,0,44,-2,34,35,2,1
452,43,0,89,5,42,0,46,48,2,1
453,44,1,86,0,44,4,43,42,0,1
454,50,-1,86,0,50,-1,36,37,0,1
455,51,-1,86,0,50,-6,36,37,2,1
456,45,-1,78,-6,46,14,33,32,0,1
457,46,0,86,0,46,4,41,40,0,1
458,37,0,83,0,30,-23,46,52,6,1
459,42,5,84,1,42,0,42,43,0,1
460,56,0,89,0,56,0,33,32,0,1
461,37,0,79,-5,26,0,43,54,10,1
462,42,-1,88,0,42,0,45,46,2,1
463,37,0,75,0,20,5,38,54,16,1
464,37,0,96,0,18,-29,59,78,18,1
465,85,0,89,0,6,26,4,84,80,5
466,56,0,96,-2,52,-1,40,44,4,4
467,53,0,84,0,54,11,32,30,0,1
468,56,0,79,-1,6,-3,23,74,50,4
469,37,0,81,0,24,-18,44,57,14,1
470,37,0,77,5,26,0,40,51,10,1
471,41,0,76,0,42,25,35,35,0,1
472,41,-5,88,0,42,10,47,46,0,1
473,45,-4,107,0,44,-19,62,63,2,1
474,56,0,107,0,56,26,51,50,0,1
475,49,1,106,0,46,-3,58,60,2,1
476,45,1,86,-3,44,0,40,42,2,1
477,50,-2,81,-6,50,-8,32,32,0,1
478,48,-2,95,0,46,-3,47,49,2,1
479,56,0,97,-2,52,1,41,45,4,4
480,56,0,93,2,46,0,37,46,10,4
481,37,0,83,-1,18,0,47,65,18,1
482,41,0,82,0,38,-21,41,43,2,1
483,55,0,77,1,-18,8,21,95,74,4
484,62,0,109,0,62,11,48,47,0,1
485,56,0,97,0,52,21,41,46,4,4
486,43,-2,77,0,42,-16,34,36,2,1
487,50,0,110,1,50,0,60,61,2,1
488,37,0,77,0,34,-2,40,44,4,1
489,48,-4,79,0,46,0,31,33,2,1
490,37,0,77,0,0,-10,40,77,36,1
491,49,1,78,0,50,14,29,29,0,1
492,55,1,81,0,54,0,27,27,0,1
493,58,3,81,-5,56,0,24,24,0,1
494,37,0,81,5,34,1,43,47,4,1
495,46,-2,93,3,46,5,47,46,0,1
496,41,-3,78,0,42,12,37,37,0,1
497,46,5,86,0,46,7,40,39,0,1
498,56,0,96,0,54,14,40,42,2,1
499,42,-3,99,0,42,0,57,58,2,1
500,45,-3,85,-1,44,0,41,41,0,1
501,41,0,81,0,42,17,40,39,0,1
502,46,0,88,0,44,-26,42,44,2,1
503,80,-4,84,0,-14,0,4,99,96,5
504,85,0,88,1,-2,0,3,91,88,5
505,37,0,75,0,26,23,38,49,12,1
506,56,-1,96,0,54,3,40,42,2,1
507,55,0,78,0,6,-31,23,73,50,4
508,55,-1,79,-6,20,-20,24,59,34,4
509,41,2,86,5,42,10,45,45,0,1
510,37,0,77,0,26,-2,41,52,10,1
511,83,0,86,0,-6,-21,3,94,90,5
512,56,1,77,0,16,-1,22,62,40,4
513,41,-2,81,0,42,6,40,39,0,1
514,55,0,78,0,24,-24,23,55,32,4
515,44,-3,86,0,44,0,42,42,0,1
516,44,2,84,0,44,15,40,40,0,1
517,44,0,76,1,44,8,32,32,0,1
518,37,0,77,0,28,511,40,48,8,1
519,37,0,81,0,24,-5,44,57,14,1
520,44,3,76,0,44,12,32,32,0,1
521,37,0,77,-1,34,2,40,43,4,1
522,37,0,79,0,36,-8,42,43,2,1
523,54,-1,82,0,54,0,28,28,0,1
524,49,0,95,2,50,1,46,46,0,1
525,37,0,76,0,28,24,39,48,8,1
526,44,1,86,0,44,22,42,42,0,1
527,45,0,77,0,44,-14,32,34,2,1
528,42,-2,85,0,42,0,43,44,0,1
529,51,0,83,0,52,9,32,32,0,1
530,37,0,78,-4,28,0,41,50,8,1
531,42,0,78,-3,42,0,37,37,0,1
532,55,0,96,1,42,-5,41,55,14,4
533,47,0,76,7,46,0,30,30,0,1
534,57,0,82,5,56,0,25,25,0,1
535,56,0,95,0,54,1,39,41,2,1
536,55,0,82,0,-12,-13,26,95,68,4
537,56,5,80,0,-2,4,24,83,58,4
538,105,0,106,-3,72,8,1,34,34,5
539,56,0,82,0,56,27,26,25,0,1
540,45,0,77,0,46,31,31,30,0,1
541,57,0,81,3,56,0,24,24,0,1
542,59,0,86,0,60,3,28,27,0,1
543,55,1,96,4,50,0,41,47,6,4
544,37,0,81,0,20,6,44,60,16,1
545,43,0,77,-7,42,0,34,36,2,1
546,51,5,102,0,52,9,51,50,0,1
547,37,0,95,-2,18,-10,58,77,18,1
548,56,0,77,0,-10,5,21,87,66,4
549,37,0,81,0,38,9,43,42,0,1
550,58,0,88,5,56,0,30,31,2,1
551,37,0,106,0,24,-2,69,83,14,1
552,43,-2,81,0,42,-10,37,39,2,1
553,42,4,86,0,42,0,43,44,2,1
554,43,-1,83,0,42,-3,40,42,2,1
555,43,1,102,0,42,0,60,61,2,1
556,56,0,90,0,54,-16,34,35,2,1
557,44,0,86,-2,42,-30,42,44,2,1
558,43,0,86,2,42,-1,43,45,2,1
559,55,0,77,-4,28,-12,21,48,28,4
560,37,0,106,7,36,0,69,70,2,1
561,64,0,113,0,62,-12,48,51,2,1
562,44,3,81,0,42,-13,37,39,2,1
563,37,0,79,-4,36,-5,41,43,2,1
564,37,0,78,0,10,20,41,68,26,1
565,45,0,86,6,44,-12,41,42,2,1
566,41,0,83,0,42,9,41,41,0,1
567,49,0,82,0,50,11,33,33,0,1
568,76,2,81,1,-40,11,5,122,118,5
569,53,0,86,1,52,-14,33,35,2,1
570,37,0,76,-1,30,0,39,45,6,1
571,55,4,86,0,54,0,30,32,2,1
572,50,3,77,5,50,0,27,28,2,1
573,37,-1,106,-3,36,-5,69,69,0,1
574,41,0,83,0,42,10,41,41,0,1
575,37,0,98,0,30,-13,61,67,6,1
576,39,-3,78,6,38,0,39,39,0,1
577,37,-2,75,0,36,-13,37,39,2,1
578,37,0,77,0,-24,-3,41,103,62,1
579,55,0,83,0,-30,-2,27,114,86,4
580,43,0,81,0,42,-4,38,40,2,1
581,49,3,102,0,50,2,53,53,0,1
582,38,-3,77,6,38,0,39,38,0,1
583,45,0,76,-1,44,-6,31,32,2,1
584,37,-5,77,0,36,1,40,41,0,1
585,46,2,83,0,46,10,37,37,0,1
586,37,0,95,0,16,-7,58,79,22,1
587,37,0,83,1,-2,0,46,85,40,1
588,59,0,86,0,56,-5,27,29,2,1
589,37,0,83,0,16,-24,47,68,22,1
590,45,-1,79,0,46,9,34,33,0,1
591,45,-1,88,0,44,-16,42,44,2,1
592,55,2,72,-13,0,1,17,72,56,4
593,38,0,107,0,38,5,69,68,0,1
594,45,-4,79,0,44,-15,33,35,2,1
595,44,-3,77,0,44,17,33,33,0,1
596,81,0,84,0,-22,-13,4,108,104,5
597,37,0,81,-1,36,0,44,45,0,1
598,48,0,82,-1,46,-2,34,35,2,1
599,41,0,80,2,42,0,39,39,0,1
600,41,-4,77,0,42,0,36,36,0,1
601,47,3,86,2,46,0,40,40,0,1
602,37,0,78,0,18,-5,41,60,18,1
603,41,0,79,4,42,5,38,38,0,1
604,42,2,86,1,42,0,44,45,2,1
605,62,0,109,2,60,0,47,49,2,1
606,49,0,85,0,50,8,36,36,0,1
607,64,1,113,3,62,0,49,51,2,1
608,37,0,77,4,8,0,41,70,28,1
609,37,0,77,-2,8,0,40,69,28,1
610,48,0,84,8,46,0,36,37,2,1
611,45,0,85,1,46,18,40,39,0,1
612,47,0,86,-7,46,0,39,40,0,1
613,56,5,96,0,50,1,40,47,8,4
