39,0.33,0.67,0.63,0.66,0.50,0.49,0.65,0.67,0.51,0.35,0.24,0.33,0.33,0.67,0.43,0.28,0.42,0.45,0.40,0.55,0.30,0
40,0.70,0.66,0.76,0.72,0.46,0.57,0.60,0.71,0.58,0.61,0.40,0.33,0.31,0.41,0.42,0.35,0.54,0.40,0.47,0.17,0.42,1
41,0.37,0.52,0.53,0.29,0.43,0.71,0.46,0.71,0.74,0.66,0.61,0.63,0.41,0.49,0.47,0.47,0.50,0.54,0.50,0.42,0.75,1
42,0.49,0.53,0.74,0.51,0.37,0.20,0.42,0.34,0.36,0.39,0.42,0.44,0.72,0.78,0.66,0.66,0.58,0.57,0.59,0.41,0.57,0
43,0.35,0.46,0.75,0.69,0.59,0.57,0.65,0.66,0.55,0.51,0.28,0.33,0.38,0.38,0.12,0.36,0.38,0.37,0.57,0.40,0.58,1
44,0.07,0.60,0.49,0.66,0.47,0.59,0.62,0.62,0.69,0.68,0.55,0.58,0.44,0.20,0.23,0.49,0.44,0.39,0.57,0.35,0.69,1
45,0.47,0.77,0.72,0.44,0.33,0.48,0.34,0.32,0.60,0.25,0.12,0.74,0.66,0.65,0.83,0.73,0.76,0.85,0.60,0.66,0.48,2
46,0.72,0.69,0.65,0.79,0.47,0.72,0.65,0.54,0.73,0.56,0.28,0.49,0.29,0.44,0.37,0.41,0.45,0.48,0.25,0.54,0.24,0
47,0.52,0.14,0.47,0.47,0.45,0.50,0.47,0.36,0.42,0.56,0.42,0.39,0.82,0.87,0.62,0.73,0.41,0.58,0.50,0.49,0.46,2
48,0.54,0.41,0.17,0.35,0.37,0.16,0.29,0.44,0.58,0.39,0.42,0.61,0.66,0.62,0.55,0.52,0.39,0.60,0.35,0.64,0.41,2
49,0.38,0.47,0.37,0.67,0.86,0.54,0.83,0.72,0.76,0.54,0.45,0.32,0.42,0.46,0.12,0.51,0.41,0.59,0.46,0.37,0.73,1
50,0.43,0.49,0.66,0.30,0.29,0.40,0.22,0.33,0.45,0.40,0.35,0.42,0.75,0.72,0.62,0.65,0.70,0.67,0.45,0.37,0.58,2
51,0.35,0.56,0.66,0.51,0.42,0.57,0.43,0.26,0.38,0.27,0.34,0.55,0.55,0.68,0.46,0.67,0.43,0.46,0.58,0.58,0.70,0
52,0.44,0.39,0.62,0.45,0.57,0.47,0.56,0.57,0.68,0.86,0.85,0.68,0.79,0.59,0.37,0.35,0.31,0.44,0.35,0.43,0.69,1
53,0.27,0.70,0.69,0.78,0.62,0.45,0.54,0.57,0.50,0.58,0.39,0.26,0.48,0.39,0.41,0.53,0.49,0.48,0.40,0.32,0.47,0
54,0.49,0.19,0.31,0.46,0.44,0.39,0.30,0.42,0.45,0.37,0.50,0.55,0.60,0.70,0.82,0.63,0.42,0.56,0.56,0.44,0.53,2
55,0.52,0.52,0.65,0.67,0.67,0.65,0.64,0.76,0.46,0.69,0.54,0.61,0.32,0.32,0.25,0.13,0.49,0.34,0.40,0.59,0.19,1
56,0.38,0.26,0.37,0.20,0.40,0.31,0.33,0.45,0.59,0.38,0.56,0.93,0.65,0.50,0.58,0.67,0.59,0.62,0.57,0.32,0.45,2
57,0.53,0.35,0.55,0.53,0.30,0.39,0.39,0.34,0.46,0.40,0.46,0.67,0.64,0.46,0.70,0.52,0.64,0.56,0.68,0.50,0.56,2
58,0.21,0.46,0.55,0.52,0.52,0.49,0.49,0.49,0.63,0.57,0.51,0.75,0.64,0.66,0.38,0.48,0.36,0.54,0.50,0.55,0.47,2
59,0.61,0.28,0.49,0.47,0.44,0.28,0.33,0.48,0.30,0.36,0.42,0.66,0.58,0.71,0.72,0.68,0.47,0.85,0.59,0.65,0.53,0
60,0.48,0.59,0.51,0.57,0.44,0.39,0.50,0.31,0.31,0.41,0.28,0.31,0.60,0.74,0.48,0.54,0.59,0.58,0.40,0.82,0.57,0
61,0.53,0.52,0.46,0.42,0.30,0.35,0.44,0.55,0.70,0.46,0.80,0.69,0.49,0.70,0.35,0.44,0.37,0.41,0.68,0.32,0.50,2
62,0.24,0.36,0.62,0.46,0.67,0.46,0.48,0.42,0.29,0.32,0.41,0.37,0.39,0.60,0.48,0.44,0.40,0.54,0.58,0.75,0.51,0
63,0.43,0.51,0.65,0.37,0.54,0.32,0.33,0.47,0.42,0.42,0.49,0.62,0.80,0.71,0.64,0.88,0.61,0.73,0.67,0.59,0.47,2
64,0.48,0.51,0.68,0.83,0.57,0.54,0.62,0.57,0.49,0.46,0.41,0.43,0.56,0.29,0.42,0.55,0.61,0.42,0.55,0.58,0.49,0
65,0.37,0.49,0.48,0.59,0.54,0.43,0.54,0.55,0.68,0.48,0.71,0.57,0.57,0.34,0.31,0.47,0.22,0.38,0.42,0.30,0.59,1
66,0.52,0.63,0.54,0.51,0.80,0.70,0.70,0.53,0.67,0.59,0.32,0.33,0.36,0.35,0.28,0.44,0.53,0.61,0.57,0.60,0.50,0
67,0.45,0.58,0.58,0.32,0.39,0.46,0.52,0.48,0.52,0.31,0.39,0.38,0.38,0.56,0.47,0.49,0.44,0.55,0.67,0.51,0.31,0
68,0.36,0.28,0.84,0.63,0.81,0.52,0.74,0.48,0.47,0.34,0.40,0.48,0.39,0.50,0.25,0.50,0.45,0.49,0.41,0.49,0.28,0
69,0.55,0.43,0.33,0.37,0.46,0.31,0.55,0.44,0.43,0.20,0.21,0.57,0.49,0.55,0.57,0.59,0.47,0.51,0.64,0.51,0.51,0
70,0.24,0.75,0.63,0.62,0.76,0.64,0.67,0.69,0.74,0.32,0.30,0.38,0.31,0.45,0.22,0.37,0.44,0.45,0.53,0.47,0.47,0
71,0.35,0.40,0.43,0.30,0.39,0.43,0.39,0.62,0.56,0.83,0.82,0.75,0.77,0.49,0.51,0.24,0.25,0.47,0.39,0.45,0.54,2
72,0.49,0.43,0.47,0.59,0.41,0.46,0.51,0.51,0.73,0.51,0.60,0.43,0.33,0.31,0.45,0.40,0.37,0.48,0.53,0.66,0.53,1
73,0.51,0.55,0.79,0.58,0.61,0.63,0.66,0.73,0.73,0.63,0.34,0.43,0.42,0.47,0.45,0.32,0.30,0.37,0.44,0.35,0.59,0
74,0.46,0.36,0.58,0.59,0.59,0.62,0.72,0.74,0.69,0.58,0.43,0.30,0.33,0.13,0.22,0.28,0.38,0.38,0.19,0.25,0.63,1
75,0.69,0.45,0.40,0.40,0.33,0.26,0.43,0.73,0.76,0.52,0.72,0.75,0.67,0.51,0.52,0.42,0.48,0.28,0.47,0.48,0.42,1
76,0.57,0.50,0.57,0.54,0.67,0.64,0.61,0.53,0.59,0.56,0.44,0.09,0.53,0.43,0.34,0.44,0.44,0.49,0.53,0.43,0.33,0
77,0.47,0.39,0.71,0.60,0.30,0.40,0.24,0.27,0.42,0.46,0.41,0.54,0.51,0.76,0.77,0.71,0.67,0.71,0.70,0.58,0.59,2
78,0.40,0.66,0.68,0.75,0.58,0.41,0.61,0.75,0.60,0.73,0.59,0.31,0.38,0.47,0.34,0.46,0.18,0.56,0.37,0.29,0.49,1
79,0.53,0.71,0.62,0.74,0.60,0.63,0.66,0.77,0.65,0.48,0.40,0.42,0.39,0.38,0.45,0.44,0.37,0.46,0.37,0.48,0.44,1
80,0.53,0.50,0.36,0.68,0.71,0.58,0.60,0.69,0.77,0.70,0.40,0.33,0.37,0.53,0.21,0.16,0.35,0.33,0.51,0.18,0.43,1
81,0.44,0.59,0.63,0.66,0.71,0.63,0.79,0.76,0.48,0.49,0.41,0.34,0.31,0.19,0.36,0.36,0.49,0.49,0.47,0.44,0.56,0
82,0.64,0.56,0.37,0.27,0.38,0.36,0.33,0.32,0.30,0.42,0.44,0.37,0.58,0.53,0.70,0.80,0.45,0.68,0.51,1.00,0.38,2
83,0.28,0.52,0.50,0.37,0.59,0.19,0.35,0.35,0.46,0.35,0.26,0.65,0.50,0.53,0.71,0.58,0.64,0.53,0.67,0.68,0.41,0
84,0.42,0.44,0.45,0.48,0.27,0.39,0.31,0.31,0.44,0.47,0.35,0.46,0.59,0.63,0.86,0.62,0.68,0.51,0.55,0.52,0.74,2
85,0.53,0.76,0.57,0.59,0.34,0.61,0.69,0.53,0.62,0.72,0.67,0.51,0.37,0.50,0.33,0.29,0.31,0.49,0.42,0.31,0.63,1
86,0.55,0.57,0.62,0.34,0.49,0.30,0.53,0.70,0.75,0.58,0.66,0.48,0.77,0.70,0.43,0.25,0.47,0.61,0.65,0.44,0.46,1
87,0.38,0.54,0.54,0.45,0.26,0.23,0.34,0.59,0.55,0.75,0.57,0.79,0.74,0.56,0.42,0.45,0.50,0.48,0.42,0.64,0.35,2
88,0.62,0.62,0.37,0.40,0.43,0.33,0.21,0.49,0.36,0.60,0.61,0.68,0.71,0.53,0.51,0.54,0.48,0.72,0.42,0.57,0.40,2
89,0.27,0.51,0.39,0.56,0.75,0.71,0.79,0.57,0.62,0.57,0.52,0.26,0.39,0.35,0.34,0.21,0.53,0.45,0.33,0.67,0.44,0
90,0.40,0.39,0.52,0.45,0.31,0.10,0.28,0.53,0.52,0.43,0.52,0.62,0.49,0.56,0.60,0.55,0.35,0.45,0.36,0.77,0.55,2
91,0.78,0.63,0.59,0.59,0.63,0.49,0.44,0.52,0.54,0.30,0.36,0.33,0.48,0.61,0.47,0.42,0.65,0.45,0.66,0.64,0.39,0
92,0.54,0.43,0.58,0.71,0.58,0.57,0.62,0.37,0.50,0.47,0.30,0.41,0.44,0.42,0.41,0.54,0.66,0.54,0.60,0.69,0.51,0
93,0.55,0.46,0.53,0.99,0.65,0.91,0.70,0.67,0.70,0.55,0.43,0.13,0.38,0.16,0.09,0.20,0.47,0.38,0.20,0.42,0.54,0
94,0.51,0.69,0.65,0.52,0.65,0.67,0.70,0.60,0.66,0.59,0.56,0.58,0.35,0.42,0.30,0.33,0.28,0.46,0.42,0.51,0.47,1
95,0.38,0.47,0.52,0.41,0.38,0.58,0.46,0.74,0.74,0.53,0.62,0.48,0.48,0.51,0.21,0.34,0.38,0.36,0.57,0.35,0.66,1
96,0.59,0.50,0.60,0.49,0.21,0.40,0.46,0.50,0.58,0.57,0.94,0.94,0.68,0.44,0.49,0.50,0.22,0.46,0.18,0.49,0.46,2
97,0.53,0.44,0.42,0.46,0.54,0.55,0.58,0.73,0.46,0.41,0.46,0.42,0.52,0.35,0.51,0.52,0.58,0.52,0.49,0.55,0.52,0
98,0.42,0.66,0.57,0.44,0.65,0.54,0.56,0.45,0.50,0.28,0.20,0.38,0.49,0.57,0.57,0.54,0.52,0.56,0.42,0.59,0.59,0
99,0.22,0.35,0.44,0.54,0.28,0.34,0.51,0.41,0.49,0.00,0.44,0.24,0.63,0.70,0.77,0.70,0.76,0.90,0.49,0.62,0.53,2
100,0.29,0.62,0.47,0.39,0.30,0.42,0.50,0.33,0.43,0.31,0.41,0.73,0.73,0.68,0.42,0.65,0.60,0.52,0.29,0.54,0.66,2
101,0.30,0.51,0.48,0.74,0.47,0.47,0.51,0.59,0.77,0.66,0.68,0.70,0.56,0.58,0.37,0.33,0.32,0.40,0.26,0.37,0.60,1
102,0.54,0.74,0.75,0.52,0.67,0.76,0.73,0.77,0.73,0.71,0.39,0.29,0.23,0.24,0.30,0.16,0.37,0.42,0.32,0.60,0.61,1
103,0.80,0.46,0.57,0.62,0.49,0.52,0.53,0.52,0.59,0.46,0.39,0.40,0.49,0.45,0.42,0.64,0.55,0.74,0.66,0.66,0.52,0
104,0.35,0.43,0.50,0.55,0.50,0.31,0.20,0.38,0.34,0.44,0.34,0.54,0.74,0.78,0.73,0.71,0.83,0.65,0.55,0.59,0.51,0
105,0.51,0.83,0.51,0.62,0.70,0.48,0.59,0.69,0.64,0.83,0.46,0.77,0.54,0.36,0.33,0.45,0.17,0.44,0.44,0.50,0.46,1
106,0.35,0.48,0.49,0.48,0.37,0.50,0.43,0.54,0.32,0.46,0.36,0.48,0.26,0.60,0.34,0.53,0.66,0.72,0.75,0.63,0.45,0
107,0.20,0.90,0.46,0.48,0.62,0.42,0.66,0.45,0.53,0.11,0.35,0.59,0.53,0.72,0.70,0.38,0.67,0.57,0.55,0.57,0.40,0
108,0.11,0.48,0.86,0.58,0.76,0.64,0.73,0.77,0.57,0.62,0.32,0.43,0.51,0.37,0.14,0.39,0.28,0.33,0.37,0.35,0.57,1
109,0.42,0.42,0.74,0.59,0.60,0.60,0.54,0.57,0.35,0.41,0.35,0.50,0.49,0.31,0.53,0.24,0.47,0.55,0.43,0.59,0.47,0
110,0.36,0.33,0.45,0.46,0.58,0.54,0.66,0.55,0.57,0.69,0.64,0.59,0.59,0.30,0.35,0.27,0.18,0.27,0.25,0.38,0.58,1
111,0.54,0.39,0.67,0.39,0.19,0.33,0.58,0.56,0.54,0.70,0.75,0.81,0.57,0.56,0.60,0.38,0.33,0.53,0.24,0.20,0.40,2
112,0.36,0.45,0.71,0.55,0.67,0.57,0.76,0.74,0.67,0.50,0.30,0.15,0.41,0.51,0.23,0.31,0.39,0.55,0.41,0.62,0.26,0
113,0.37,0.68,0.62,0.51,0.64,0.57,0.60,0.49,0.66,0.55,0.43,0.43,0.47,0.38,0.33,0.26,0.52,0.52,0.38,0.70,0.62,1
114,0.47,0.42,0.51,0.52,0.48,0.37,0.28,0.38,0.53,0.47,0.36,0.61,0.51,0.69,0.65,0.58,0.65,0.72,0.48,0.45,0.42,2
115,0.11,0.47,0.51,0.61,0.28,0.37,0.30,0.48,0.59,0.46,0.51,0.68,0.54,0.64,0.52,0.56,0.61,0.70,0.61,0.73,0.61,2
116,0.55,0.45,0.69,0.42,0.21,0.27,0.32,0.42,0.48,0.45,0.30,0.64,0.47,0.72,0.59,0.58,0.68,0.49,0.66,0.35,0.53,2
117,0.34,0.66,0.29,0.48,0.38,0.33,0.42,0.66,0.75,0.88,0.69,0.79,0.49,0.62,0.48,0.59,0.49,0.28,0.36,0.43,0.44,1
118,0.45,0.54,0.63,0.41,0.77,0.68,0.62,0.67,0.52,0.50,0.33,0.43,0.29,0.39,0.24,0.42,0.48,0.51,0.58,0.39,0.50,0
119,0.47,0.59,0.76,0.87,0.78,0.57,0.82,0.73,0.68,0.57,0.28,0.29,0.32,0.31,0.33,0.40,0.46,0.26,0.41,0.48,0.52,0
120,0.56,0.72,0.46,0.71,0.52,0.56,0.64,0.79,0.72,0.55,0.57,0.52,0.67,0.56,0.26,0.35,0.46,0.09,0.35,0.54,0.16,1
121,0.19,0.49,0.88,0.63,0.52,0.73,0.73,0.62,0.61,0.39,0.32,0.39,0.32,0.46,0.50,0.45,0.53,0.52,0.43,0.60,0.73,0
122,0.58,0.84,0.50,0.40,0.45,0.43,0.45,0.60,0.68,0.82,0.65,0.65,0.67,0.66,0.39,0.17,0.53,0.40,0.37,0.50,0.44,1
123,0.18,0.65,0.82,0.38,0.70,0.56,0.59,0.50,0.62,0.53,0.21,0.41,0.58,0.45,0.56,0.56,0.58,0.67,0.49,0.49,0.70,0
124,0.61,0.51,0.32,0.39,0.35,0.31,0.48,0.46,0.45,0.59,0.62,0.92,0.72,0.75,0.52,0.31,0.40,0.30,0.37,0.52,0.40,2
125,0.31,0.19,0.53,0.29,0.41,0.31,0.41,0.32,0.68,0.60,0.65,0.77,0.47,0.52,0.45,0.28,0.53,0.43,0.25,0.61,0.52,2
126,0.56,0.84,0.67,0.82,0.84,0.66,0.75,0.85,0.62,0.58,0.54,0.25,0.29,0.18,0.20,0.23,0.36,0.44,0.34,0.50,0.42,1
127,0.67,0.49,0.33,0.41,0.30,0.40,0.39,0.62,0.66,0.70,0.60,0.89,0.68,0.58,0.34,0.44,0.33,0.49,0.36,0.53,0.69,2
128,0.54,0.48,0.71,0.55,0.54,0.35,0.54,0.51,0.36,0.42,0.39,0.24,0.50,0.60,0.55,0.58,0.50,0.76,0.56,0.44,0.83,0
129,0.28,0.29,0.53,0.34,0.50,0.46,0.58,0.63,0.67,0.73,0.56,0.65,0.46,0.37,0.47,0.41,0.24,0.28,0.37,0.50,0.51,1
130,0.61,0.44,0.38,0.46,0.48,0.30,0.27,0.53,0.72,0.50,0.64,0.79,0.54,0.51,0.64,0.44,0.46,0.52,0.45,0.45,0.49,2
131,0.57,0.55,0.33,0.64,0.52,0.60,0.59,0.66,0.80,0.55,0.30,0.40,0.40,0.45,0.29,0.26,0.36,0.38,0.28,0.48,0.48,1
132,0.50,0.54,0.65,0.30,0.34,0.37,0.16,0.45,0.61,0.55,0.62,0.54,0.74,0.76,0.55,0.55,0.70,0.64,0.53,0.45,0.42,2
133,0.44,0.76,0.72,0.61,0.67,0.91,0.60,0.87,0.76,0.53,0.38,0.41,0.16,0.23,0.43,0.30,0.07,0.43,0.40,0.50,0.46,1
134,0.54,0.47,0.46,0.42,0.21,0.38,0.57,0.50,0.88,0.72,0.65,0.87,0.52,0.52,0.47,0.52,0.26,0.44,0.54,0.18,0.65,2
135,0.47,0.39,0.55,0.52,0.33,0.59,0.45,0.60,0.71,0.64,0.67,0.65,0.54,0.23,0.39,0.34,0.32,0.45,0.30,0.38,0.48,1
136,0.54,0.35,0.49,0.34,0.42,0.32,0.63,0.52,0.57,0.68,0.65,0.74,0.52,0.63,0.35,0.47,0.34,0.48,0.42,0.36,0.67,1
137,0.39,0.27,0.65,0.45,0.31,0.23,0.18,0.34,0.40,0.48,0.24,0.56,0.78,0.62,0.65,0.62,0.60,0.56,0.60,0.44,0.54,2
138,0.62,0.70,0.76,0.52,0.75,0.78,0.63,0.68,0.71,0.47,0.20,0.39,0.28,0.35,0.21,0.34,0.44,0.32,0.39,0.52,0.54,0
139,0.34,0.35,0.40,0.40,0.32,0.16,0.28,0.38,0.28,0.19,0.19,0.59,0.59,0.71,0.70,0.77,0.63,0.60,0.39,0.48,0.30,0
140,0.67,0.65,0.53,0.33,0.52,0.49,0.25,0.50,0.31,0.59,0.60,0.71,0.81,0.54,0.71,0.47,0.55,0.31,0.66,0.43,0.50,2
141,0.51,0.56,0.38,0.52,0.36,0.41,0.48,0.63,0.65,0.61,0.64,0.69,0.41,0.31,0.40,0.47,0.51,0.36,0.34,0.55,0.42,1
142,0.18,0.46,0.45,0.37,0.42,0.32,0.32,0.60,0.39,0.36,0.51,0.47,0.70,0.65,0.50,0.60,0.60,0.66,0.66,0.48,0.44,2
143,0.42,0.40,0.58,0.49,0.52,0.60,0.66,0.72,0.83,0.57,0.39,0.34,0.37,0.63,0.25,0.26,0.33,0.38,0.32,0.35,0.54,1
144,0.44,0.13,0.24,0.54,0.22,0.38,0.33,0.38,0.23,0.56,0.49,0.43,0.44,0.73,0.78,0.78,0.49,0.70,0.57,0.41,0.45,2
145,0.39,0.53,0.70,0.55,0.34,0.46,0.53,0.61,0.84,0.69,0.48,0.45,0.46,0.40,0.42,0.34,0.33,0.16,0.54,0.59,0.35,1
146,0.57,0.49,0.64,0.65,0.70,0.55,0.57,0.48,0.63,0.58,0.35,0.62,0.40,0.54,0.38,0.38,0.47,0.64,0.28,0.49,0.56,0
147,0.52,0.29,0.50,0.63,0.66,0.45,0.59,0.56,0.56,0.71,0.62,0.49,0.41,0.32,0.22,0.47,0.39,0.32,0.41,0.47,0.48,1
148,0.60,0.58,0.64,0.47,0.47,0.34,0.61,0.67,0.51,0.44,0.17,0.38,0.49,0.47,0.58,0.48,0.46,0.75,0.43,0.47,0.47,0
149,0.18,0.29,0.42,0.36,0.35,0.40,0.44,0.30,0.41,0.50,0.59,0.50,0.82,0.73,0.58,0.50,0.49,0.67,0.41,0.44,0.33,2
150,0.41,0.90,0.29,0.59,0.65,0.58,0.54,0.60,0.51,0.75,0.53,0.47,0.61,0.57,0.45,0.27,0.34,0.35,0.35,0.29,0.53,1
151,0.43,0.54,0.63,0.56,0.73,0.55,0.64,0.64,0.76,0.51,0.71,0.45,0.70,0.35,0.34,0.26,0.52,0.42,0.38,0.45,0.54,1
152,0.75,0.46,0.57,0.58,0.59,0.38,0.67,0.67,0.48,0.54,0.62,0.68,0.37,0.30,0.24,0.37,0.39,0.45,0.37,0.63,0.46,1
153,0.43,0.51,0.56,0.37,0.37,0.24,0.50,0.52,0.65,0.62,0.74,0.73,0.70,0.62,0.39,0.34,0.45,0.42,0.57,0.60,0.70,2
154,0.80,0.55,0.45,0.40,0.56,0.21,0.37,0.37,0.39,0.54,0.52,0.44,0.55,0.77,0.66,0.54,0.54,0.51,0.36,0.51,0.74,2
155,0.44,0.52,0.57,0.34,0.40,0.44,0.44,0.45,0.76,0.61,0.89,0.80,0.63,0.50,0.34,0.33,0.42,0.39,0.43,0.31,0.59,1
156,0.29,0.59,0.67,0.68,0.74,0.50,0.58,0.74,0.66,0.47,0.40,0.36,0.50,0.38,0.42,0.36,0.64,0.42,0.33,0.61,0.66,0
157,0.72,0.55,0.53,0.45,0.30,0.33,0.22,0.23,0.40,0.42,0.40,0.59,0.79,0.84,0.71,0.75,0.72,0.78,0.59,0.47,0.53,2
158,0.66,0.30,0.69,0.50,0.45,0.39,0.50,0.50,0.77,0.59,0.58,0.51,0.47,0.55,0.41,0.35,0.14,0.45,0.42,0.70,0.51,1
159,0.48,0.55,0.38,0.47,0.44,0.34,0.51,0.51,0.66,0.87,0.76,0.72,0.51,0.62,0.43,0.50,0.17,0.62,0.42,0.45,0.43,2
