14,-1.06,0.59,1.01,3.33,2.05,3.2,4.7,4.21,4.73,2.22,2.67,2.79,2.05,-1.53,-1.54,0.37,-0.09,1.04,-0.08,-0.27,0.47,1
15,1.86,0.37,-0.35,0.74,0.84,0.21,1.97,1.52,1.85,2.39,3.92,3.76,3.27,1.61,3.08,2.78,1.58,1.68,2.61,-0.91,-0.27,2
16,-0.51,-0.48,0.35,-1.67,0.26,2.45,-0.09,2.03,0.79,1.42,1.13,2.52,2.06,4.5,4.28,4.66,3.3,0.38,0.75,1.76,0.37,0
17,1.16,-1.19,-2.26,0.63,0.32,1.51,2.11,2.58,1.03,2.01,4.04,4.55,5.65,2.74,3.12,2.67,2.01,4.12,-0.81,0.07,-0.96,2
18,-0.09,2.3,-0.43,0.36,0.11,-1.2,1.47,2.25,3.5,2.14,6.68,5.45,2.22,2.79,2.61,1.87,0.48,1.98,1.64,1.32,0.71,2
19,-1.43,-0.46,-0.52,1.45,0,1.35,1.39,0.81,0.03,1.39,2.55,2.42,3.07,5.46,6.29,6.5,4.6,3.77,1.62,1.01,-1.86,0
20,-1.09,-0.22,0.11,-1.03,1.09,1.72,1.91,3.61,2.22,4.67,4.02,5.32,1.63,2.02,0.4,1.37,1.8,-0.59,-1.22,-0.1,-1.56,1
21,-0.95,-1.28,0.68,-0.31,-1.04,1.86,-0.13,0.16,-1.05,-0.24,1.47,2.3,4.23,4.7,7.4,6.18,3,3.84,2.33,1.28,0.08,2
22,0.97,0.72,-0.64,-0.87,0.66,0.8,-0.47,0.55,0.57,0.3,1.97,2.48,3.13,2.53,6.35,5.24,4.37,3.77,0.47,2.25,-0.3,0
23,0.31,-0.34,-1.32,-1.24,-1.28,-0.02,-1.8,0.11,3.29,3.63,3.32,3.75,5.93,5.41,4.94,5.15,2.07,3.62,1.56,0.05,-0.31,2
24,-1.57,1.23,2.03,2.07,3.88,4.71,4.44,3.76,5,4.49,3.59,2.05,1.83,0.64,-0.21,0.79,-1.42,-0.73,-2.04,2.65,-0.26,1
25,0.39,0.93,0.19,-0.5,0.39,-0.58,0.13,0.85,2.63,3.32,4.41,4.24,3.59,4.06,3.42,2.33,2.04,0.83,1.16,0.81,0.91,2
26,-0.96,0.13,0.13,-0.7,2.89,1.26,3.48,4.36,0.59,2.37,2.02,2.62,2.75,2.6,3.66,3.06,1.41,1.09,1.25,-0.29,-0.41,0
27,0.36,0.4,0.73,1.91,1.44,3.17,2.72,3.6,1.02,3.27,1.06,1.54,3.44,2.45,2.58,-0.48,1.02,-0.01,2.42,0.71,-0.81,0
28,1.22,-0.19,1.38,0.16,0.14,3.07,4.07,5.37,4.33,3.96,6.73,2.16,2.83,1.27,1.57,0.73,0.8,0.15,-0.99,0.6,0.13,1
29,-1.07,1.18,-0.22,1.13,0.01,0.33,0.76,1.2,2.44,2.32,4.24,3.25,4.78,4.18,3.28,2.91,-0.04,2.57,0.91,1.46,0.39,2
30,1.01,0.4,1.01,0.6,2.77,1.7,1.44,4.01,5.26,4.47,4.67,4.55,2.91,0.3,1.62,0.92,-0.46,0.51,1.43,-0.05,-1.8,1
31,-0.73,-0.31,-1.88,-1.4,0.46,1.44,3.38,2.93,5.07,6.01,6.3,3.41,4.52,4.66,1.06,0.65,0.29,1.26,-1.04,-0.72,-0.71,2
32,-0.47,0.46,4.5,3.1,3.39,4.79,6.43,3.7,4.09,2.03,0.87,1.78,-0.78,-1.88,-2.09,0.29,0.01,0.06,-0.76,1.5,0.5,0
33,0.2,1.35,-0.74,-0.21,4.44,3.82,5.31,4.13,2.85,1.81,-1.38,1.08,0.65,-0.38,0.64,-0.38,0.23,0.75,1.05,2.09,-0.07,0
34,-0.84,0.96,2.33,4.86,5.01,5.57,6.62,4.6,3.42,2.86,0.31,0.53,0.2,-1.77,-0.41,-0.36,0.56,-0.15,0.26,-0.89,0.86,0
35,0.34,1.39,-0.71,-0.03,-1.56,1.1,-0.1,0.95,0.91,0.96,3.23,2.56,2.9,5.67,4.88,6.35,2.1,2.03,-0.43,1.7,1.91,2
36,1.66,-0.55,-0.4,-0.63,0.88,0.82,1.45,1.61,1.73,2.7,3.92,0.51,5.15,4.14,4.24,5.35,2.93,4.78,1.77,1.12,-0.94,2
37,-1.85,0.05,1.25,1.62,0.54,0.22,0.05,-0.19,0.32,3.64,1.91,3.03,2.77,5.21,4.89,3.3,5.68,3.59,0.98,1.46,-0.7,2
38,0.93,1.48,1.01,-0.3,0.95,0.73,0.27,3.66,3.02,3.87,2.6,3.15,4.65,3.87,3.37,0.73,2.61,2.16,2.1,1.86,-0.03,2
39,-0.94,1.51,1.41,2.49,1.54,2.29,4.48,4.1,2.39,1.51,1.09,1.32,0.72,4.28,2.25,0.06,0.76,0.53,-0.01,0.98,-1.48,0
40,1.72,1.47,2.62,3.11,1.14,3.17,3.93,4.51,3.11,3.96,2.69,1.27,0.48,1.47,2.2,0.79,2.05,0,0.6,-2.16,-0.59,1
41,-0.67,0.49,0.55,-1.08,0.84,4.56,2.2,4.51,4.96,4.44,4.92,4.08,1.54,2.31,2.71,2.16,1.59,1.48,0.86,-0.14,2.03,1
42,0.25,0.56,2.37,1.03,0.21,-0.72,1.73,0.34,0.64,1.84,2.98,2.3,4.71,5.47,4.83,4.21,2.42,1.78,1.69,-0.18,0.65,0
43,-0.78,0.02,2.51,2.81,2.37,3.17,4.55,4.02,2.87,3.02,1.45,1.29,1.22,1.22,-1.2,0.91,0.34,-0.32,1.47,-0.29,0.68,1
44,-2.8,1.05,0.18,2.46,1.19,3.4,4.22,3.53,4.36,4.6,4.28,3.56,1.8,-0.75,0,2.31,0.99,-0.1,1.49,-0.71,1.59,1
45,0.08,2.22,2.23,0.41,-0.21,2.27,0.78,0.11,3.39,0.57,-0.18,5,4.08,4.03,6.77,4.89,4.26,4.63,1.78,1.87,-0.1,2
46,1.91,1.66,1.61,3.71,1.26,4.74,4.57,2.65,4.8,3.47,1.42,2.75,0.33,1.88,1.63,1.42,1.12,0.81,-1.3,0.85,-1.98,0
47,0.46,-2.24,-0.01,0.68,1.01,2.45,2.31,0.52,1.4,3.52,2.97,1.87,5.68,6.38,4.48,4.96,0.66,1.91,0.88,0.45,-0.22,2
48,0.6,-0.3,-2.65,-0.49,0.18,-1.13,0.22,1.48,3.13,1.9,2.91,3.86,4.04,3.76,3.69,2.7,0.46,2.11,-0.45,1.73,-0.61,2
49,-0.59,0.11,-0.9,2.62,5.15,2.82,6.7,4.69,5.16,3.29,3.26,1.24,1.65,1.99,-1.25,2.59,0.7,1.97,0.56,-0.51,1.9,1
50,-0.18,0.22,1.68,-0.98,-0.57,1.41,-0.66,0.21,1.69,2.01,2.17,2.11,4.98,4.81,4.42,4.1,3.65,2.8,0.44,-0.51,0.7,2
51,-0.8,0.75,1.73,1.09,0.71,3.2,1.87,-0.52,0.96,0.72,2.15,3.32,2.91,4.37,2.58,4.32,0.83,0.6,1.6,1.17,1.64,0
52,-0.17,-0.5,1.34,0.48,2.2,2.14,3.5,2.95,4.29,6.32,7.48,4.49,5.4,3.45,1.62,0.77,-0.38,0.46,-0.47,-0.05,1.6,1
53,-1.41,1.77,1.92,3.66,2.74,1.89,3.16,2.97,2.3,3.65,2.66,0.68,2.29,1.32,2.07,2.72,1.44,0.86,0,-0.96,-0.18,0
54,0.25,-1.88,-1.4,0.57,0.92,1.25,0.3,1.2,1.69,1.7,3.78,3.27,3.43,4.58,6.73,3.83,0.77,1.68,1.41,0.02,0.31,2
55,0.42,0.46,1.63,2.56,3.17,4.02,4.41,5.08,1.83,4.73,4.16,3.88,0.64,0.57,0.31,-1.56,1.45,-0.61,0.02,1.3,-2.42,1
56,-0.61,-1.42,-0.93,-1.9,0.56,0.5,0.62,1.64,3.26,1.83,4.37,6.8,3.99,2.43,3.96,4.23,2.52,2.34,1.49,-0.93,-0.31,2
57,0.5,-0.74,0.69,1.21,-0.47,1.26,1.35,0.32,1.78,1.95,3.35,4.37,3.82,2.05,5.28,2.65,3.04,1.67,2.44,0.52,0.53,2
58,-1.8,0,0.69,1.16,1.68,2.34,2.54,2.06,3.74,3.56,3.88,5.12,3.81,4.15,1.78,2.24,0.15,1.43,0.92,0.95,-0.21,2
59,1.11,-1.25,0.16,0.62,0.9,0.18,0.64,1.88,-0.02,1.57,2.95,4.32,3.3,4.65,5.54,4.4,1.25,4.69,1.7,1.8,0.31,0
60,0.16,0.95,0.32,1.58,0.95,1.3,2.71,-0.02,0.07,2.09,1.5,1.09,3.44,4.96,2.85,2.92,2.5,1.87,-0.01,3.13,0.58,0
61,0.53,0.45,-0.12,0.22,-0.5,0.92,2.03,2.71,4.53,2.59,6.93,4.56,2.32,4.6,1.36,1.75,0.24,0.14,2.5,-0.9,0.06,2
62,-1.57,-0.68,1.36,0.55,3.18,1.99,2.46,1.3,-0.09,1.26,2.86,1.69,1.38,3.57,2.91,1.78,0.59,1.45,1.57,2.57,0.15,0
63,-0.2,0.41,1.57,-0.29,1.92,0.61,0.68,1.87,1.39,2.13,3.67,3.92,5.49,4.65,4.65,6.61,2.75,3.45,2.4,1.28,-0.14,2
64,0.13,0.37,1.83,4.13,2.16,2.85,4.13,2.95,2.17,2.58,2.89,2.21,3.09,0.28,2.2,3,2.68,0.22,1.35,1.22,-0.03,0
65,-0.63,0.23,0.08,1.8,1.95,1.66,3.23,2.69,4.34,2.76,5.99,3.48,3.12,0.77,0.95,2.14,-1.31,-0.18,0.21,-1.14,0.76,1
66,0.46,1.21,0.65,1.05,4.47,4.46,5.1,2.55,4.23,3.77,1.94,1.34,1.01,0.84,0.55,1.77,1.93,2.21,1.5,1.35,0.09,0
67,-0.03,0.87,0.97,-0.78,0.41,2.06,2.95,1.96,2.45,1.12,2.64,1.76,1.27,3.13,2.76,2.33,0.96,1.53,2.4,0.64,-1.45,0
68,-0.7,-1.25,3.31,2.24,4.6,2.67,5.56,1.96,1.91,1.38,2.71,2.69,1.36,2.48,0.24,2.42,1.05,0.97,0.12,0.47,-1.67,0
69,0.68,-0.21,-1.23,-0.28,1.08,0.47,3.29,1.48,1.45,0.07,0.71,3.49,2.34,2.95,3.88,3.46,1.33,1.15,2.09,0.63,0.12,0
70,-1.58,2.09,1.38,2.14,4.06,3.92,4.74,4.37,4.93,1.2,1.65,1.8,0.53,1.89,-0.03,1.04,0.98,0.55,1.11,0.3,-0.19,0
71,-0.78,-0.38,-0.35,-1,0.37,1.72,1.42,3.55,2.94,6.02,7.17,5.13,5.17,2.41,3.24,-0.41,-1.02,0.71,-0.1,0.13,0.41,2
72,0.26,-0.15,0.02,1.86,0.65,1.99,2.87,2.3,4.9,3,4.86,2.23,0.74,0.48,2.53,1.33,0.28,0.82,1.14,1.83,0.32,1
73,0.38,0.65,2.83,1.74,2.58,3.79,4.67,4.82,4.89,4.1,2.15,2.19,1.6,2.19,2.54,0.44,-0.49,-0.26,0.36,-0.69,0.74,0
74,-0.02,-0.7,0.98,1.78,2.42,3.65,5.38,4.89,4.35,3.69,3.01,1.08,0.72,-1.4,-0.09,0.09,0.32,-0.21,-1.83,-1.49,1.12,1
75,1.66,-0.02,-0.63,0,-0.19,-0.03,1.9,4.74,5.17,3.09,6.1,5.1,4.14,2.61,3.32,1.56,1.39,-1.18,0.64,0.38,-0.56,1
76,0.83,0.33,0.86,1.37,3.17,3.93,4.04,2.46,3.33,3.45,3.13,-0.9,2.7,1.74,1.28,1.73,0.98,0.96,1.13,-0.07,-1.27,0
77,0.05,-0.46,2.11,1.94,-0.49,1.38,-0.39,-0.47,1.32,2.53,2.85,3.2,2.53,5.19,6.11,4.67,3.35,3.21,2.63,1.19,0.77,2
78,-0.41,1.48,1.83,3.34,2.29,1.52,3.99,4.97,3.42,5.05,4.72,1.09,1.21,2.17,1.3,2.04,-1.7,1.63,-0.26,-1.16,-0.05,1
79,0.55,1.79,1.36,3.26,2.49,3.77,4.66,5.24,3.94,2.76,2.73,2.14,1.32,1.22,2.49,1.74,0.2,0.6,-0.28,0.4,-0.44,1
80,0.52,0.29,-1.01,2.66,3.63,3.3,3.92,4.35,5.33,4.78,2.78,1.27,1.1,2.81,-0.19,-1.27,0.09,-0.67,0.94,-2.07,-0.52,1
81,-0.15,0.97,1.41,2.51,3.57,3.79,6.19,5.09,1.99,2.79,2.79,1.43,0.48,-0.8,1.54,0.91,1.51,0.97,0.59,0.03,0.5,0
82,1.32,0.73,-0.86,-1.23,0.36,0.95,0.69,0.1,0.01,2.14,3.16,1.69,3.21,2.77,5.38,5.67,1.12,2.9,1.02,4.65,-0.9,2
83,-1.28,0.44,0.28,-0.3,2.41,-0.81,0.93,0.5,1.85,1.53,1.28,4.19,2.47,2.76,5.49,3.28,3,1.4,2.39,2.04,-0.63,0
84,-0.28,-0.11,-0.18,0.73,-0.74,1.32,0.43,-0.05,1.56,2.63,2.24,2.48,3.31,3.83,7.12,3.69,3.45,1.17,1.35,0.7,1.92,2
85,0.51,2.16,0.87,1.81,-0.07,3.58,5.03,2.52,3.61,4.97,5.62,2.96,1.13,2.47,1.18,0.12,-0.35,1,0.17,-1.01,1.12,1
86,0.66,0.83,1.29,-0.59,1.4,0.33,3.06,4.39,5.13,3.66,5.46,2.66,5.22,4.59,2.32,-0.3,1.33,2.16,2.17,0.05,-0.23,1
87,-0.57,0.61,0.61,0.48,-0.88,-0.38,0.81,3.13,2.79,5.24,4.54,5.49,4.87,3.15,2.14,1.88,1.59,0.81,0.23,1.66,-1.08,2
88,1.15,1.16,-0.92,-0.02,0.86,0.63,-0.78,2.03,0.66,3.9,4.92,4.53,4.61,2.77,3.18,2.82,1.4,3.32,0.16,1.09,-0.76,2
89,-1.36,0.39,-0.71,1.5,4.03,4.61,6.23,3.01,3.63,3.54,4.01,0.69,1.29,0.83,1.25,-0.7,1.86,0.52,-0.63,1.9,-0.37,0
90,-0.4,-0.5,0.4,0.43,-0.43,-1.68,0.04,2.46,2.44,2.28,4,3.96,2.31,3.14,4.16,2.95,0.02,0.5,-0.32,2.79,0.45,2
91,2.37,1.24,1.04,1.86,2.81,2.34,2.05,2.34,2.76,1.06,2.33,1.34,2.2,3.68,2.7,1.52,3.16,0.51,2.27,1.7,-0.79,0
92,0.58,-0.18,0.97,2.94,2.35,3.19,4.18,0.68,2.31,2.65,1.63,2.06,1.79,1.62,2.04,2.82,3.27,1.42,1.76,2.12,0.18,0
93,0.65,0.05,0.53,5.66,3.01,6.64,5.15,4.12,4.56,3.35,3.02,-0.53,1.26,-1.11,-1.57,-0.84,1.26,-0.22,-1.75,-0.14,0.39,0
94,0.36,1.66,1.59,1.11,2.99,4.2,5.1,3.31,4.01,3.76,4.41,3.56,0.89,1.65,0.85,0.59,-0.69,0.6,0.2,0.64,-0.16,1
95,-0.61,0.1,0.48,0.08,0.29,3.3,2.18,4.83,5.02,3.19,5.01,2.65,2.25,2.59,-0.23,0.65,0.36,-0.33,1.49,-0.66,1.32,1
96,0.96,0.28,1.14,0.87,-1.34,1.36,2.24,2.16,3.21,3.56,8.38,6.84,4.3,1.79,2.99,2.46,-1.25,0.62,-1.96,0.48,-0.28,2
97,0.49,-0.12,-0.42,0.54,1.93,2.98,3.66,4.78,1.8,2.11,3.33,2.14,2.65,0.84,3.16,2.7,2.41,1.3,0.77,0.97,0.26,0
98,-0.31,1.49,0.86,0.36,3.01,2.81,3.42,1.63,2.3,0.89,0.62,1.72,2.32,3.16,3.85,2.83,1.75,1.71,0.21,1.28,0.78,0
99,-1.75,-0.77,-0.25,1.36,-0.7,0.76,2.84,1.15,2.16,-1.77,3.13,0.52,3.78,4.55,6.07,4.65,4.26,5.18,0.8,1.54,0.33,2
100,-1.2,1.14,0.01,-0.07,-0.48,1.63,2.7,0.24,1.49,1.11,2.87,4.98,4.76,4.33,2.2,4.01,2.6,1.24,-0.97,0.84,1.33,2
101,-1.17,0.42,0.06,3.27,1.24,2.11,2.86,3.14,5.32,4.45,5.71,4.64,3.08,3.29,1.62,0.57,-0.28,0.01,-1.24,-0.52,0.89,1
102,0.62,2.03,2.53,1.19,3.24,5.13,5.51,5.25,4.8,4.86,2.64,0.92,-0.24,-0.26,0.79,-1.3,0.24,0.2,-0.73,1.36,0.93,1
103,2.51,0,0.85,2.12,1.42,2.59,3.14,2.38,3.23,2.58,2.59,1.93,2.35,1.9,2.2,3.97,2.13,3.49,2.31,1.86,0.26,0
104,-0.82,-0.19,0.27,1.45,1.5,0.49,-0.88,0.74,0.4,2.38,2.07,3.24,4.84,5.42,5.67,4.68,4.96,2.56,1.36,1.32,0.12,0
105,0.39,2.67,0.38,2.08,3.48,2.2,3.79,4.28,3.86,6,3.38,5.3,2.89,1.02,1.18,1.89,-1.76,0.46,0.4,0.51,-0.25,1
106,-0.82,0.14,0.17,0.81,0.18,2.4,1.87,2.61,0.23,2.52,2.3,2.67,-0.01,3.52,1.22,2.72,3.19,3.37,3.12,1.6,-0.33,0
107,-1.87,3.15,-0.08,0.78,2.66,1.62,4.64,1.59,2.65,-0.72,2.21,3.64,2.78,4.79,5.28,1.1,3.34,1.78,1.32,1.15,-0.71,0
108,-2.56,0.18,3.45,1.68,4.09,3.85,5.51,5.19,3.02,4.09,1.91,2.24,2.56,1.07,-0.97,1.2,-0.65,-0.68,-0.25,-0.71,0.65,1
109,-0.27,-0.26,2.37,1.79,2.48,3.46,3.16,2.99,0.62,2.06,2.24,2.87,2.36,0.44,3.42,-0.44,1.31,1.58,0.3,1.31,-0.2,0
110,-0.69,-0.87,-0.19,0.58,2.31,2.8,4.65,2.68,3.1,4.74,5.24,3.67,3.38,0.3,1.35,-0.02,-1.67,-1.33,-1.28,-0.47,0.66,1
111,0.61,-0.46,1.77,-0.14,-1.54,0.64,3.73,2.81,2.75,4.78,6.39,5.63,3.18,3.09,4.21,1.15,-0.2,1.4,-1.42,-1.89,-0.75,2
112,-0.72,-0.01,2.1,1.42,3.22,3.18,5.91,4.89,4.16,2.93,1.67,-0.36,1.56,2.55,-0.02,0.42,0.46,1.59,0.11,1.51,-1.8,0
113,-0.68,1.57,1.3,1.09,2.93,3.2,3.93,2.08,4.01,3.37,3.05,2.25,2.1,1.24,1.12,-0.16,1.75,1.24,-0.12,2.17,0.98,1
114,0.08,-0.27,0.38,1.11,1.29,1.05,0.11,0.77,2.61,2.65,2.33,3.81,2.56,4.45,4.82,3.3,3.18,3.33,0.73,0.17,-0.53,2
115,-2.52,0.11,0.38,1.98,-0.66,1.06,0.32,1.93,3.23,2.51,3.89,4.52,2.85,3.91,3.25,3.14,2.75,3.13,1.89,2.45,0.96,2
116,0.68,-0.03,1.99,0.14,-1.35,0.05,0.52,1.25,2.01,2.46,1.73,4.17,2.1,4.78,4.04,3.31,3.45,1,2.3,-0.66,0.28,2
117,-0.83,1.43,-1.59,0.75,0.29,0.67,1.74,3.94,5.03,6.47,5.8,5.49,2.37,3.77,2.89,3.4,1.47,-1.16,-0.36,-0.04,-0.37,1
118,-0.05,0.59,1.44,0.1,4.25,4.25,4.13,4.05,2.52,2.94,2.05,2.24,0.37,1.32,0.16,1.6,1.41,1.18,1.56,-0.37,0.08,0
119,0.09,0.96,2.55,4.53,4.35,3.15,6.64,4.79,4.24,3.57,1.47,0.95,0.61,0.42,1.13,1.36,1.19,-1.43,0.06,0.37,0.24,0
120,0.77,1.89,-0.1,2.99,1.75,3.01,4.46,5.44,4.76,3.4,4.53,3.02,4.18,3.12,0.4,0.81,1.19,-3.19,-0.45,0.9,-2.61,1
121,-1.98,0.24,3.63,2.2,1.72,4.81,5.48,3.55,3.55,1.84,1.89,1.9,0.66,2.05,3.07,1.88,1.9,1.3,0.24,1.33,1.91,0
122,0.88,2.71,0.26,0.02,1.03,1.73,2.08,3.31,4.33,5.97,5.4,4.19,4.2,4.14,1.82,-1.13,1.85,0.05,-0.21,0.56,-0.43,1
123,-2.01,1.38,3.15,-0.22,3.47,3.1,3.79,2.16,3.65,3.17,0.72,2.08,3.26,1.92,3.76,3.12,2.42,2.79,0.8,0.43,1.67,0
124,1.12,0.42,-1.31,-0.08,0.01,0.47,2.48,1.76,1.66,3.73,5.05,6.68,4.68,5.16,3.3,0.41,0.58,-1.02,-0.22,0.68,-0.74,2
125,-1.1,-1.88,0.51,-1.04,0.59,0.47,1.64,0.16,4.27,3.84,5.36,5.28,2.16,2.72,2.47,0.07,1.94,0.29,-1.29,1.45,0.24,2
126,0.71,2.71,1.82,4.07,4.94,4.04,5.71,6.08,3.56,3.66,4.21,0.55,0.33,-0.91,-0.29,-0.52,0.18,0.46,-0.51,0.5,-0.57,1
127,1.56,0.24,-1.22,0.09,-0.53,1.41,1.44,3.5,4.03,4.8,4.88,6.36,4.25,3.35,1.23,1.75,-0.16,0.91,-0.38,0.75,1.54,2
128,0.57,0.18,2.14,1.46,1.91,0.9,3.17,2.3,0.73,2.2,2.68,0.53,2.42,3.52,3.69,3.26,1.62,3.77,1.4,0.03,2.64,0
129,-1.32,-1.2,0.53,-0.55,1.5,1.98,3.63,3.6,4.16,5.06,4.38,4.19,2.05,1.09,2.7,1.43,-1.1,-1.21,-0.28,0.51,0.15,1
130,1.09,-0.13,-0.81,0.56,1.35,0.33,-0.06,2.48,4.75,2.92,5.27,5.45,2.8,2.6,4.7,1.78,1.15,1.27,0.41,0.15,-0.05,2
131,0.82,0.69,-1.22,2.28,1.71,3.5,3.76,4,5.63,3.37,1.66,1.94,1.39,1.93,0.68,-0.18,0.13,-0.2,-1.08,0.38,-0.06,1
132,0.28,0.63,1.61,-0.98,-0.13,1.03,-1.43,1.6,3.49,3.35,5.01,3.22,4.9,5.22,3.65,2.95,3.66,2.5,1.12,0.11,-0.6,2
133,-0.15,2.14,2.24,2.05,3.22,6.64,3.96,6.34,5.18,3.21,2.57,2,-0.96,-0.44,2.24,0.27,-2.85,0.39,-0.03,0.56,-0.28,1
134,0.6,0.1,-0.14,0.22,-1.43,1.17,3.52,2.21,6.55,5.02,5.42,6.23,2.66,2.66,2.79,2.69,-0.86,0.43,1.22,-2.12,1.21,2
135,0.08,-0.49,0.71,1.11,-0.23,3.33,2.11,3.32,4.67,4.24,5.55,4.19,2.84,-0.34,1.86,0.66,-0.24,0.5,-0.83,-0.43,-0.13,1
136,0.59,-0.76,0.2,-0.59,0.75,0.59,4.3,2.42,3,4.64,5.32,5.06,2.61,3.88,1.4,2.16,-0.02,0.89,0.19,-0.59,1.38,1
137,-0.5,-1.34,1.57,0.44,-0.4,-0.33,-1.2,0.3,1.16,2.71,1.06,3.41,5.26,3.74,4.81,3.72,2.67,1.71,1.73,0.04,0.42,2
138,1.16,1.72,2.54,1.15,4.04,5.3,4.34,4.18,4.67,2.61,0.62,1.81,0.19,0.87,-0.14,0.72,0.93,-0.77,-0.08,0.74,0.38,0
139,-0.86,-0.72,-0.63,0.01,-0.26,-1.11,0.02,0.8,-0.19,-0.02,0.48,3.66,3.39,4.68,5.35,5.38,2.94,2.07,-0.1,0.41,-1.53,0
140,1.51,1.37,0.53,-0.64,1.74,2.34,-0.26,2.12,0.11,3.81,4.84,4.72,5.59,2.92,5.48,2.08,2.08,-0.87,2.29,0,0.08,2
141,0.36,0.74,-0.8,1.13,0.12,1.46,2.42,3.6,4,3.95,5.29,4.57,1.52,0.48,1.92,2.09,1.72,-0.34,-0.49,0.95,-0.53,1
142,-2.03,0.06,-0.17,-0.32,0.74,0.59,0.58,3.33,1.02,1.61,3.92,2.61,4.49,4.04,3.12,3.56,2.59,2.68,2.31,0.34,-0.37,2
143,-0.28,-0.4,0.96,0.87,1.7,3.45,4.67,4.61,6.03,3.54,2.62,1.39,1.18,3.81,0.29,-0.16,-0.13,-0.22,-0.67,-0.71,0.38,1
144,-0.15,-2.35,-2.02,1.3,-1.29,1.2,0.63,0.81,-0.77,3.5,3.69,2.23,1.86,4.9,6.27,5.5,1.46,3.11,1.53,-0.16,-0.32,2
145,-0.51,0.5,2.06,1.46,-0.09,1.97,3.13,3.39,6.1,4.67,3.6,2.44,2.07,1.43,2.18,0.7,-0.18,-2.39,1.28,1.24,-1.13,1
146,0.79,0.22,1.49,2.36,3.48,2.95,3.56,1.9,3.71,3.64,2.18,3.97,1.42,2.9,1.76,1.1,1.29,2.45,-1.05,0.47,0.57,0
147,0.42,-1.19,0.29,2.24,3.14,1.86,3.78,2.83,2.92,4.86,5.03,2.76,1.57,0.55,-0.09,2.07,0.46,-0.8,0.14,0.27,-0.06,1
148,1.03,0.86,1.52,0.62,1.17,0.8,4.1,4.07,2.35,2.4,0.36,1.8,2.34,2.12,4.02,2.26,1.16,3.61,0.25,0.33,-0.2,0
149,-2.02,-1.17,-0.41,-0.41,0.03,1.36,1.97,-0.1,1.28,2.89,4.78,2.86,5.63,4.89,3.97,2.43,1.5,2.76,0.13,0.05,-1.24,2
150,-0.38,3.15,-1.61,1.81,3.03,3.24,3.15,3.25,2.41,5.26,4.09,2.54,3.59,3.18,2.49,-0.09,-0.09,-0.46,-0.46,-1.16,0.27,1
151,-0.2,0.57,1.4,1.54,3.76,2.92,4.43,3.76,5.14,3,6.02,2.36,4.51,0.86,1.28,-0.22,1.76,0.26,-0.19,0.12,0.4,1
152,2.1,0.03,0.85,1.77,2.39,1.23,4.82,4.11,2.02,3.32,5.01,4.46,1.17,0.4,0.16,1.07,0.43,0.57,-0.29,1.64,-0.28,1
153,-0.23,0.39,0.82,-0.27,0.17,-0.25,2.7,2.43,3.96,4.01,6.3,4.97,4.49,3.73,1.88,0.65,1.06,0.21,1.5,1.38,1.65,2
